@relation ProteinFoldsDicots

@attribute pcvA             NUMERIC
@attribute pcvR             NUMERIC
@attribute pcvN             NUMERIC
@attribute pcvD             NUMERIC
@attribute pcvC             NUMERIC
@attribute pcvQ             NUMERIC
@attribute pcvE             NUMERIC
@attribute pcvG             NUMERIC
@attribute pcvH             NUMERIC
@attribute pcvI             NUMERIC
@attribute pcvL             NUMERIC
@attribute pcvK             NUMERIC
@attribute pcvM             NUMERIC
@attribute pcvF             NUMERIC
@attribute pcvP             NUMERIC
@attribute pcvS             NUMERIC
@attribute pcvT             NUMERIC
@attribute pcvW             NUMERIC
@attribute pcvY             NUMERIC
@attribute pcvV             NUMERIC
@attribute sscC             NUMERIC
@attribute sscE             NUMERIC
@attribute sscH             NUMERIC
@attribute dssC             NUMERIC
@attribute dssE             NUMERIC
@attribute dssH             NUMERIC
@attribute adssCCC          NUMERIC
@attribute adssCCE          NUMERIC
@attribute adssCCH          NUMERIC
@attribute adssCEC          NUMERIC
@attribute adssCEE          NUMERIC
@attribute adssCEH          NUMERIC
@attribute adssCHC          NUMERIC
@attribute adssCHE          NUMERIC
@attribute adssCHH          NUMERIC
@attribute adssECC          NUMERIC
@attribute adssECE          NUMERIC
@attribute adssECH          NUMERIC
@attribute adssEEC          NUMERIC
@attribute adssEEE          NUMERIC
@attribute adssEEH          NUMERIC
@attribute adssEHC          NUMERIC
@attribute adssEHE          NUMERIC
@attribute adssEHH          NUMERIC
@attribute adssHCC          NUMERIC
@attribute adssHCE          NUMERIC
@attribute adssHCH          NUMERIC
@attribute adssHEC          NUMERIC
@attribute adssHEE          NUMERIC
@attribute adssHEH          NUMERIC
@attribute adssHHC          NUMERIC
@attribute adssHHE          NUMERIC
@attribute adssHHH          NUMERIC
@attribute phyAthaliana     NUMERIC
@attribute phyCpapaya       NUMERIC
@attribute phyCsativus      NUMERIC
@attribute phyGmax          NUMERIC
@attribute phyLjaponicus    NUMERIC
@attribute phyMesculenta    NUMERIC
@attribute phyMtrunculata   NUMERIC
@attribute phyMguttatus     NUMERIC
@attribute phyPtrichocarpa  NUMERIC
@attribute phyPpersica      NUMERIC
@attribute phyRcommunis     NUMERIC
@attribute phySlycoparsicum NUMERIC
@attribute length           NUMERIC
@attribute class {a,b,c,d,e,f,g,h,i,j,k,l,m,n,o,p,q,r,s,t,u,v,w,x,y,z,-}

@data
0.0000,15.0000,15.0000,10.0000,0.0000,15.0000,12.0000,1.0000,20.0000,25.0000,2.0000,17.0000,7.0000,8.0000,14.0000,11.0000,8.0000,10.0000,12.0000,17.0000,0.7160,0.2840,0.0000,4,2,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.81,n
16.0000,12.0000,16.0000,14.0000,8.0000,17.0000,8.0000,10.0000,4.0000,5.0000,4.0000,13.0000,7.0000,13.0000,19.0000,10.0000,8.0000,3.0000,18.0000,9.0000,0.6056,0.3944,0.0000,3,4,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.71,k
6.0000,15.0000,15.0000,6.0000,16.0000,18.0000,6.0000,3.0000,8.0000,14.0000,5.0000,12.0000,11.0000,26.0000,14.0000,21.0000,16.0000,0.0000,23.0000,5.0000,0.4903,0.5097,0.0000,5,10,0,0,0,0,1,3,0,0,0,0,0,4,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.55,m
10.0000,9.0000,25.0000,27.0000,0.0000,3.0000,2.0000,1.0000,9.0000,15.0000,19.0000,15.0000,15.0000,0.0000,9.0000,15.0000,11.0000,12.0000,10.0000,7.0000,0.6382,0.2566,0.1053,6,6,2,0,0,0,4,0,2,0,0,0,0,4,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.52,n
11.0000,0.0000,0.0000,13.0000,14.0000,16.0000,13.0000,13.0000,23.0000,24.0000,9.0000,0.0000,9.0000,9.0000,8.0000,5.0000,5.0000,5.0000,6.0000,10.0000,0.6010,0.1076,0.2913,16,2,10,1,1,2,1,0,0,7,1,1,0,0,2,0,0,0,0,0,0,4,0,4,1,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,3.81,p
11.0000,5.0000,11.0000,14.0000,0.0000,2.0000,6.0000,7.0000,8.0000,15.0000,10.0000,14.0000,12.0000,0.0000,12.0000,14.0000,10.0000,0.0000,1.0000,18.0000,0.2685,0.0000,0.7315,2,0,5,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.49,a
19.0000,1.0000,3.0000,16.0000,0.0000,9.0000,9.0000,26.0000,0.0000,16.0000,7.0000,6.0000,7.0000,5.0000,14.0000,5.0000,11.0000,5.0000,8.0000,18.0000,0.4360,0.1802,0.3837,13,6,11,0,0,2,2,0,0,5,1,2,0,1,3,0,0,0,0,1,0,2,2,3,1,0,1,2,0,0,0,0,0,0,1,0,0,0,1,0,1,0,3.44,x
16.0000,0.0000,4.0000,7.0000,0.0000,4.0000,1.0000,14.0000,2.0000,13.0000,4.0000,2.0000,1.0000,2.0000,18.0000,23.0000,28.0000,0.0000,1.0000,20.0000,0.4643,0.5357,0.0000,5,7,0,0,0,0,2,2,0,0,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.12,g
15.0000,1.0000,20.0000,32.0000,11.0000,3.0000,15.0000,17.0000,2.0000,5.0000,2.0000,10.0000,7.0000,7.0000,4.0000,8.0000,15.0000,0.0000,1.0000,16.0000,0.7201,0.2799,0.0000,12,7,0,2,4,0,3,2,0,0,0,0,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.68,i
4.0000,8.0000,11.0000,10.0000,0.0000,18.0000,8.0000,13.0000,1.0000,13.0000,9.0000,2.0000,2.0000,2.0000,0.0000,16.0000,29.0000,1.0000,8.0000,12.0000,0.6426,0.3173,0.0402,10,10,1,0,1,0,5,2,0,0,1,0,1,5,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.49,i
6.0000,6.0000,11.0000,14.0000,8.0000,5.0000,3.0000,13.0000,10.0000,7.0000,2.0000,4.0000,2.0000,16.0000,27.0000,11.0000,18.0000,5.0000,12.0000,11.0000,0.5931,0.3377,0.0693,9,9,1,1,1,0,1,4,0,1,0,0,0,3,1,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.31,i
11.0000,3.0000,10.0000,12.0000,1.0000,7.0000,11.0000,21.0000,1.0000,11.0000,11.0000,15.0000,12.0000,0.0000,4.0000,9.0000,8.0000,21.0000,1.0000,16.0000,0.2532,0.0000,0.7468,2,0,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.54,a
14.0000,23.0000,4.0000,5.0000,10.0000,4.0000,5.0000,24.0000,11.0000,9.0000,17.0000,12.0000,5.0000,3.0000,16.0000,7.0000,6.0000,13.0000,17.0000,21.0000,0.5043,0.1348,0.3609,7,3,7,0,0,0,0,0,1,3,0,1,0,0,1,0,0,0,0,2,0,1,0,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2.30,p
19.0000,8.0000,6.0000,12.0000,2.0000,16.0000,17.0000,17.0000,8.0000,6.0000,12.0000,5.0000,11.0000,8.0000,8.0000,10.0000,11.0000,26.0000,12.0000,8.0000,0.6259,0.0204,0.3537,6,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.47,b
8.0000,5.0000,3.0000,15.0000,10.0000,1.0000,3.0000,10.0000,3.0000,11.0000,11.0000,10.0000,9.0000,6.0000,23.0000,5.0000,5.0000,5.0000,27.0000,17.0000,0.6141,0.1467,0.2391,7,3,2,2,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1.84,s
23.0000,14.0000,13.0000,12.0000,0.0000,0.0000,9.0000,1.0000,8.0000,16.0000,21.0000,2.0000,33.0000,6.0000,3.0000,12.0000,18.0000,5.0000,4.0000,27.0000,0.5211,0.1421,0.3368,6,2,4,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1.90,r
20.0000,2.0000,7.0000,5.0000,7.0000,5.0000,8.0000,20.0000,3.0000,12.0000,5.0000,10.0000,5.0000,8.0000,6.0000,9.0000,12.0000,8.0000,7.0000,20.0000,0.4964,0.2374,0.2662,6,3,3,0,0,0,1,0,1,2,0,0,1,0,1,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1.39,s
17.0000,5.0000,8.0000,21.0000,24.0000,19.0000,15.0000,11.0000,19.0000,6.0000,10.0000,23.0000,12.0000,5.0000,5.0000,10.0000,7.0000,0.0000,3.0000,5.0000,0.5244,0.0000,0.4756,2,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.82,b
19.0000,1.0000,17.0000,7.0000,0.0000,11.0000,4.0000,22.0000,0.0000,21.0000,24.0000,6.0000,15.0000,2.0000,0.0000,5.0000,1.0000,0.0000,0.0000,16.0000,0.4333,0.1667,0.4000,6,2,6,0,0,1,0,0,0,2,1,0,0,0,0,0,0,0,2,0,0,2,0,2,0,0,2,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1.80,s
15.0000,44.0000,5.0000,12.0000,0.0000,21.0000,34.0000,1.0000,11.0000,6.0000,20.0000,2.0000,15.0000,7.0000,2.0000,6.0000,9.0000,1.0000,3.0000,4.0000,0.4880,0.2960,0.2160,2,4,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.25,o
31.0000,10.0000,2.0000,17.0000,2.0000,8.0000,19.0000,12.0000,2.0000,4.0000,5.0000,3.0000,1.0000,9.0000,22.0000,16.0000,10.0000,0.0000,2.0000,10.0000,0.6458,0.2500,0.1042,4,3,1,0,0,0,2,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0.96,y
1.0000,3.0000,7.0000,17.0000,0.0000,17.0000,41.0000,0.0000,1.0000,7.0000,3.0000,14.0000,2.0000,0.0000,14.0000,9.0000,18.0000,0.0000,0.0000,7.0000,0.3462,0.4103,0.2436,1,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.78,y
7.0000,10.0000,8.0000,19.0000,0.0000,6.0000,11.0000,15.0000,0.0000,14.0000,15.0000,6.0000,19.0000,1.0000,1.0000,17.0000,16.0000,0.0000,0.0000,11.0000,0.4182,0.2955,0.2864,9,7,5,0,0,0,4,0,0,2,2,0,0,3,2,0,0,0,1,0,0,0,2,1,1,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,2.20,t
5.0000,5.0000,8.0000,12.0000,11.0000,6.0000,7.0000,28.0000,4.0000,11.0000,6.0000,11.0000,17.0000,7.0000,19.0000,5.0000,11.0000,4.0000,6.0000,7.0000,0.4710,0.1871,0.3419,6,4,4,0,0,0,0,1,0,3,1,0,0,1,2,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.55,v
9.0000,23.0000,7.0000,16.0000,1.0000,11.0000,11.0000,4.0000,12.0000,10.0000,15.0000,17.0000,15.0000,35.0000,3.0000,10.0000,8.0000,16.0000,17.0000,10.0000,0.4378,0.0108,0.5514,8,0,8,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.85,f
5.0000,21.0000,17.0000,25.0000,0.0000,11.0000,19.0000,7.0000,12.0000,11.0000,11.0000,23.0000,19.0000,23.0000,0.0000,12.0000,11.0000,7.0000,8.0000,5.0000,0.3908,0.0000,0.6092,5,0,8,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.74,f
10.0000,10.0000,10.0000,6.0000,11.0000,1.0000,1.0000,42.0000,1.0000,15.0000,6.0000,0.0000,3.0000,15.0000,5.0000,20.0000,10.0000,5.0000,13.0000,12.0000,0.4751,0.4862,0.0387,6,10,1,0,0,0,4,1,1,0,0,0,0,6,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.81,n
0.0000,10.0000,14.0000,17.0000,23.0000,0.0000,7.0000,21.0000,5.0000,10.0000,7.0000,22.0000,7.0000,6.0000,12.0000,5.0000,6.0000,13.0000,23.0000,8.0000,0.6769,0.2154,0.1077,4,2,1,0,0,0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.65,-
7.0000,9.0000,9.0000,9.0000,8.0000,5.0000,12.0000,17.0000,9.0000,14.0000,11.0000,10.0000,11.0000,10.0000,5.0000,2.0000,5.0000,2.0000,11.0000,16.0000,0.6225,0.3576,0.0199,5,6,0,0,0,0,2,2,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.51,n
7.0000,31.0000,13.0000,7.0000,0.0000,24.0000,5.0000,0.0000,1.0000,12.0000,7.0000,28.0000,7.0000,0.0000,0.0000,15.0000,8.0000,0.0000,0.0000,14.0000,0.4000,0.4513,0.1487,7,9,2,0,0,0,2,3,0,1,1,0,0,4,1,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.95,i
19.0000,12.0000,24.0000,0.0000,0.0000,9.0000,3.0000,6.0000,0.0000,8.0000,10.0000,15.0000,17.0000,0.0000,8.0000,4.0000,9.0000,0.0000,6.0000,10.0000,0.4729,0.4186,0.1085,12,15,2,0,0,0,7,3,0,1,0,0,0,9,0,3,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.87,i
4.0000,15.0000,15.0000,9.0000,1.0000,6.0000,12.0000,9.0000,12.0000,21.0000,17.0000,23.0000,20.0000,16.0000,21.0000,9.0000,11.0000,0.0000,8.0000,10.0000,0.5885,0.0990,0.3125,13,2,9,0,0,4,0,0,0,3,2,2,1,0,1,0,0,0,0,0,0,3,0,2,2,0,0,2,0,0,1,1,1,1,1,1,1,1,1,1,1,1,3.84,p
33.0000,20.0000,3.0000,1.0000,6.0000,6.0000,4.0000,21.0000,0.0000,11.0000,7.0000,19.0000,4.0000,5.0000,15.0000,5.0000,8.0000,0.0000,0.0000,17.0000,0.5298,0.1607,0.3095,5,3,4,0,0,1,0,0,1,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.68,q
13.0000,5.0000,16.0000,6.0000,3.0000,10.0000,3.0000,3.0000,6.0000,11.0000,6.0000,3.0000,0.0000,17.0000,22.0000,24.0000,13.0000,34.0000,28.0000,7.0000,0.4557,0.0633,0.4810,6,1,4,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.58,d
18.0000,11.0000,0.0000,15.0000,8.0000,0.0000,1.0000,35.0000,2.0000,13.0000,11.0000,5.0000,2.0000,16.0000,0.0000,16.0000,5.0000,5.0000,17.0000,15.0000,0.5210,0.1933,0.2857,8,5,5,1,0,1,0,2,0,2,0,1,1,1,1,2,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,1,1,1,1,1,0,1,1,1,1,1,2.38,q
14.0000,2.0000,9.0000,15.0000,5.0000,6.0000,15.0000,17.0000,19.0000,18.0000,10.0000,0.0000,2.0000,20.0000,16.0000,15.0000,5.0000,0.0000,10.0000,6.0000,0.4876,0.2893,0.2231,3,5,2,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1.21,q
10.0000,1.0000,12.0000,31.0000,0.0000,11.0000,16.0000,0.0000,11.0000,13.0000,8.0000,10.0000,1.0000,8.0000,0.0000,23.0000,13.0000,0.0000,3.0000,17.0000,0.4167,0.2593,0.3241,1,4,3,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1.08,u
9.0000,12.0000,17.0000,12.0000,12.0000,14.0000,17.0000,15.0000,6.0000,12.0000,8.0000,11.0000,5.0000,5.0000,8.0000,9.0000,18.0000,0.0000,3.0000,31.0000,0.5055,0.4945,0.0000,5,11,0,0,1,0,2,2,0,0,0,0,1,3,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.82,g
6.0000,20.0000,10.0000,25.0000,0.0000,1.0000,1.0000,0.0000,1.0000,26.0000,10.0000,13.0000,22.0000,12.0000,9.0000,11.0000,8.0000,0.0000,4.0000,19.0000,0.4141,0.1484,0.4375,3,3,5,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,1,1,1,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1.28,r
22.0000,10.0000,1.0000,13.0000,6.0000,0.0000,10.0000,33.0000,9.0000,21.0000,7.0000,0.0000,1.0000,11.0000,2.0000,19.0000,5.0000,1.0000,19.0000,34.0000,0.6888,0.1752,0.1360,8,4,3,3,1,1,1,0,0,0,1,0,1,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.31,q
10.0000,16.0000,12.0000,17.0000,0.0000,3.0000,10.0000,20.0000,0.0000,27.0000,9.0000,10.0000,3.0000,6.0000,4.0000,17.0000,12.0000,0.0000,7.0000,25.0000,0.5161,0.4839,0.0000,6,7,0,0,1,0,3,1,0,0,0,0,1,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.24,g
16.0000,21.0000,3.0000,20.0000,3.0000,14.0000,9.0000,13.0000,3.0000,9.0000,18.0000,11.0000,12.0000,7.0000,13.0000,2.0000,8.0000,0.0000,6.0000,14.0000,0.3235,0.1471,0.5294,1,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.68,c
0.0000,17.0000,14.0000,4.0000,24.0000,13.0000,17.0000,2.0000,13.0000,10.0000,7.0000,17.0000,9.0000,14.0000,14.0000,14.0000,20.0000,34.0000,15.0000,3.0000,0.4574,0.5426,0.0000,3,5,0,0,1,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.94,g
2.0000,3.0000,19.0000,14.0000,1.0000,3.0000,9.0000,8.0000,12.0000,6.0000,15.0000,3.0000,6.0000,1.0000,30.0000,14.0000,14.0000,11.0000,3.0000,15.0000,0.5146,0.4854,0.0000,6,6,0,0,1,0,3,1,0,0,0,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.03,g
11.0000,2.0000,1.0000,7.0000,10.0000,1.0000,2.0000,22.0000,1.0000,17.0000,10.0000,5.0000,13.0000,3.0000,8.0000,11.0000,12.0000,2.0000,8.0000,18.0000,0.4560,0.1891,0.3549,17,10,9,1,1,3,0,3,0,6,2,0,1,1,3,3,1,0,1,0,0,3,1,2,1,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,3.86,v
20.0000,0.0000,3.0000,11.0000,5.0000,7.0000,5.0000,31.0000,2.0000,26.0000,2.0000,6.0000,0.0000,8.0000,9.0000,10.0000,2.0000,0.0000,16.0000,25.0000,0.4693,0.2018,0.3289,5,4,4,0,0,1,0,0,0,2,1,0,1,0,0,1,1,0,1,0,0,0,0,2,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,2.28,q
8.0000,3.0000,6.0000,17.0000,0.0000,3.0000,14.0000,14.0000,2.0000,27.0000,13.0000,6.0000,5.0000,7.0000,20.0000,12.0000,13.0000,0.0000,0.0000,24.0000,0.4262,0.3689,0.2049,3,5,2,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1.22,q
5.0000,15.0000,10.0000,21.0000,1.0000,30.0000,26.0000,6.0000,7.0000,5.0000,10.0000,15.0000,28.0000,27.0000,0.0000,3.0000,9.0000,0.0000,5.0000,5.0000,0.4333,0.0000,0.5667,4,0,5,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1.20,d
8.0000,9.0000,2.0000,14.0000,0.0000,9.0000,12.0000,0.0000,6.0000,8.0000,10.0000,9.0000,5.0000,15.0000,8.0000,6.0000,20.0000,7.0000,24.0000,5.0000,0.6721,0.2541,0.0738,6,4,0,1,1,0,2,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,0,1,1,1.22,z
0.0000,18.0000,8.0000,9.0000,0.0000,19.0000,14.0000,18.0000,13.0000,9.0000,7.0000,17.0000,4.0000,3.0000,24.0000,1.0000,0.0000,2.0000,9.0000,8.0000,0.5786,0.0597,0.3616,10,2,8,1,0,2,1,0,0,4,1,1,0,0,1,0,0,0,1,0,0,1,1,3,0,0,1,0,0,0,1,1,1,0,1,1,1,1,1,0,1,1,3.18,p
17.0000,7.0000,5.0000,16.0000,1.0000,8.0000,12.0000,7.0000,8.0000,7.0000,8.0000,9.0000,10.0000,5.0000,14.0000,11.0000,15.0000,5.0000,5.0000,12.0000,0.2945,0.0000,0.7055,2,0,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.46,a
22.0000,14.0000,9.0000,15.0000,1.0000,18.0000,13.0000,1.0000,3.0000,8.0000,14.0000,4.0000,9.0000,13.0000,10.0000,22.0000,22.0000,4.0000,17.0000,10.0000,0.4907,0.2156,0.2937,10,8,5,0,0,1,3,1,0,2,2,0,1,2,2,1,1,0,1,0,0,0,2,0,1,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,2.69,w
5.0000,9.0000,12.0000,19.0000,27.0000,19.0000,15.0000,9.0000,17.0000,3.0000,1.0000,13.0000,0.0000,2.0000,15.0000,8.0000,9.0000,1.0000,6.0000,2.0000,0.7105,0.0000,0.2895,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.38,-
9.0000,18.0000,8.0000,8.0000,0.0000,7.0000,11.0000,8.0000,8.0000,20.0000,4.0000,9.0000,2.0000,8.0000,9.0000,14.0000,12.0000,0.0000,10.0000,15.0000,0.4048,0.1587,0.4365,4,3,4,0,0,0,0,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,2,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1.26,p
23.0000,4.0000,15.0000,7.0000,1.0000,5.0000,13.0000,11.0000,0.0000,25.0000,2.0000,5.0000,23.0000,3.0000,0.0000,12.0000,20.0000,19.0000,11.0000,19.0000,0.3986,0.2174,0.3841,2,4,4,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.38,r
10.0000,11.0000,12.0000,15.0000,6.0000,13.0000,13.0000,11.0000,19.0000,20.0000,11.0000,17.0000,18.0000,11.0000,0.0000,12.0000,8.0000,0.0000,14.0000,11.0000,0.3947,0.0000,0.6053,3,0,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.76,f
16.0000,4.0000,1.0000,1.0000,0.0000,10.0000,4.0000,5.0000,8.0000,9.0000,9.0000,11.0000,6.0000,0.0000,14.0000,25.0000,20.0000,0.0000,2.0000,10.0000,0.6630,0.2747,0.0623,10,6,1,0,2,1,5,0,0,0,1,0,2,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.73,i
0.0000,11.0000,7.0000,17.0000,0.0000,16.0000,7.0000,14.0000,1.0000,21.0000,7.0000,6.0000,6.0000,4.0000,0.0000,20.0000,25.0000,1.0000,8.0000,8.0000,0.6431,0.3176,0.0392,11,8,1,0,2,1,6,0,0,0,1,0,3,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.55,i
0.0000,2.0000,8.0000,14.0000,2.0000,14.0000,4.0000,18.0000,0.0000,4.0000,15.0000,0.0000,14.0000,15.0000,16.0000,10.0000,23.0000,0.0000,7.0000,4.0000,0.6314,0.2924,0.0763,11,9,1,0,2,0,5,2,0,1,0,0,1,4,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.36,i
13.0000,23.0000,10.0000,0.0000,0.0000,20.0000,1.0000,11.0000,0.0000,4.0000,8.0000,36.0000,13.0000,0.0000,10.0000,10.0000,16.0000,14.0000,0.0000,4.0000,0.5269,0.3423,0.1308,12,7,2,2,2,0,7,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.60,i
7.0000,13.0000,4.0000,9.0000,8.0000,6.0000,9.0000,22.0000,9.0000,2.0000,14.0000,12.0000,14.0000,21.0000,14.0000,6.0000,20.0000,26.0000,10.0000,5.0000,0.4835,0.0738,0.4427,11,3,11,0,0,2,1,0,0,4,1,2,0,0,3,0,0,0,0,0,0,2,0,3,2,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3.93,p
8.0000,6.0000,0.0000,2.0000,3.0000,2.0000,7.0000,32.0000,0.0000,13.0000,14.0000,15.0000,13.0000,2.0000,1.0000,7.0000,11.0000,1.0000,9.0000,24.0000,0.3855,0.2349,0.3795,5,5,5,0,0,0,1,1,0,2,0,0,0,0,2,0,0,1,1,1,0,0,2,1,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1.66,t
